,player_name,p_throws,pitch_type,n_pitches,velo,pfx_x,pfx_z,RV,RV/100,xRV,xRV/100
2891,"Hendrix, Ryan",R,CH,3.0,91.0,14.48,7.28,-0.217,-7.23,-0.056999999999999995,-1.8999999999999997
2892,"Herget, Jimmy",R,CH,7.0,82.1,1.97,-0.39,0.755,10.790000000000001,1.117,15.959999999999999
2893,"Hernandez, Elieser",R,CH,100.0,84.5,15.74,10.39,-1.5270000000000001,-1.53,1.556,1.56
2894,"Hernández, Carlos",R,CH,132.0,86.5,9.77,10.32,-3.341,-2.53,2.202,1.67
2895,"Hess, David",R,CH,13.0,86.6,13.05,9.21,-0.7420000000000001,-5.71,-0.315,-2.42
2896,"Heuer, Codi",R,CH,217.0,87.2,15.95,8.72,-6.9110000000000005,-3.18,2.111,0.9699999999999999
2897,"Hicks, Jordan",R,CH,7.0,90.2,9.07,1.46,-0.932,-13.31,0.329,4.7
2898,"Hildenberger, Trevor",R,CH,10.0,78.6,15.77,-3.49,-0.587,-5.87,-0.07899999999999999,-0.79
2899,"Hoffman, Jeff",R,CH,165.0,85.9,13.63,7.45,6.444,3.9099999999999997,4.316,2.62
2900,"Holloway, Jordan",R,CH,18.0,90.4,11.59,12.86,-1.07,-5.94,0.387,2.15
2901,"Honeywell Jr, Brent",R,CH,18.0,85.1,13.12,7.93,1.0,5.56,0.3900000000000001,2.17
2902,"Houser, Adrian",R,CH,261.0,87.7,16.0,7.31,15.053,5.77,14.94,5.72
2903,"Howard, Spencer",R,CH,83.0,79.3,12.09,10.06,5.8229999999999995,7.02,8.263,9.96
2904,"Hoyt, James",R,CH,4.0,89.4,11.46,3.45,1.5190000000000001,37.98,1.018,25.45
2905,"Hudson, Dakota",R,CH,5.0,86.6,13.54,8.33,-0.038,-0.76,-0.064,-1.28
2906,"Hudson, Daniel",R,CH,24.0,87.8,17.66,10.08,-0.215,-0.9,0.519,2.16
2907,"Hutchison, Drew",R,CH,39.0,85.7,13.36,9.15,-0.2710000000000001,-0.69,1.325,3.4
2908,"Iglesias, Raisel",R,CH,254.0,89.4,17.17,3.77,1.6709999999999996,0.66,3.8259999999999996,1.51
2909,"Ivey, Tyler",R,CH,11.0,81.9,11.16,13.94,1.761,16.01,1.5010000000000003,13.65
2910,"Jackson, Andre",R,CH,78.0,84.1,12.9,7.68,-0.3550000000000001,-0.46,1.7650000000000001,2.26
2911,"Jackson, Jay",R,CH,3.0,89.5,8.92,16.16,-0.015,-0.5,0.032,1.07
2912,"James, Josh",R,CH,11.0,87.6,15.64,4.87,-0.357,-3.25,-0.11499999999999999,-1.05
2913,"Javier, Cristian",R,CH,105.0,86.6,15.65,9.21,2.616,2.49,3.6510000000000002,3.48
2914,"Jax, Griffin",R,CH,194.0,85.6,14.23,7.73,8.244,4.25,7.024,3.6199999999999997
2915,"Jefferies, Daulton",R,CH,39.0,87.0,14.41,4.49,-1.59,-4.08,0.09099999999999997,0.23
2916,"Jewell, Jake",R,CH,27.0,89.0,11.96,2.59,0.779,2.89,1.004,3.7200000000000006
2917,"Jiménez, Joe",R,CH,113.0,90.0,16.19,7.72,-0.40200000000000047,-0.36,1.734,1.53
2918,"Johnson, DJ",R,CH,11.0,88.0,16.06,4.81,-0.586,-5.33,0.384,3.49
2919,"Jones, Nate",R,CH,3.0,89.4,13.0,12.72,0.826,27.53,0.438,14.6
2920,"Junis, Jakob",R,CH,22.0,84.9,11.12,6.5,0.13099999999999995,0.6,0.7490000000000001,3.4
2921,"Junk, Janson",R,CH,8.0,87.9,12.87,8.6,0.45099999999999996,5.64,-0.17600000000000002,-2.2
2922,"Kaprielian, James",R,CH,315.0,83.7,9.6,2.48,4.590999999999998,1.46,7.686000000000001,2.44
2923,"Kela, Keone",R,CH,1.0,89.5,13.92,9.96,-0.17,-17.0,-0.123,-12.3
2924,"Keller, Brad",R,CH,144.0,90.0,12.43,9.36,6.8420000000000005,4.75,6.434,4.47
2925,"Keller, Mitch",R,CH,87.0,89.9,13.84,8.58,5.212,5.99,5.0809999999999995,5.84
2926,"Kelly, Joe",R,CH,115.0,86.9,17.69,5.73,-2.679000000000001,-2.33,-0.5860000000000001,-0.51
2927,"Kelly, Merrill",R,CH,424.0,87.2,15.22,5.81,8.402,1.98,6.917,1.6300000000000001
2928,"Kennedy, Ian",R,CH,77.0,87.1,14.22,11.53,4.484,5.82,4.143000000000001,5.38
2929,"King, Michael",R,CH,126.0,84.9,17.85,7.56,2.839,2.25,5.925,4.7
2930,"Kinley, Tyler",R,CH,43.0,87.3,11.37,11.78,-1.9000000000000001,-4.42,-0.159,-0.37
2931,"Kintzler, Brandon",R,CH,56.0,86.8,17.17,10.73,6.955,12.42,6.816,12.17
2932,"Kittredge, Andrew",R,CH,4.0,89.7,10.32,6.6,1.951,48.78,1.272,31.8
2933,"Kluber, Corey",R,CH,184.0,84.7,13.63,4.86,-1.3870000000000007,-0.75,0.076,0.04
2934,"Knehr, Reiss",R,CH,116.0,88.9,16.19,4.8,-0.6979999999999997,-0.6,-2.132,-1.84
2935,"Knight, Dusten",R,CH,62.0,79.6,11.06,9.66,-1.9380000000000002,-3.13,0.8079999999999999,1.3
2936,"Koerner, Brody",R,CH,6.0,86.2,15.54,6.76,0.007000000000000002,0.12,0.068,1.13
2937,"Kopech, Michael",R,CH,28.0,89.7,14.6,9.03,-1.5310000000000001,-5.47,-0.977,-3.4899999999999998
2938,"Kowar, Jackson",R,CH,192.0,86.2,16.36,2.87,9.383,4.89,9.179,4.78
2939,"Kranick, Max",R,CH,50.0,87.4,10.72,14.05,2.4970000000000003,4.99,3.356,6.71
2940,"Krehbiel, Joey",R,CH,22.0,86.0,14.21,2.51,-1.9700000000000002,-8.95,-1.21,-5.5
2941,"Kremer, Dean",R,CH,74.0,82.9,15.03,5.24,2.682,3.62,2.155,2.91
2942,"Kuhl, Chad",R,CH,63.0,88.4,14.3,5.26,-0.8030000000000002,-1.27,0.447,0.71
2943,"Lail, Brady",R,CH,3.0,87.2,16.64,8.44,0.642,21.399999999999995,0.11699999999999999,3.9
2944,"Lakins Sr., Travis",R,CH,30.0,87.9,14.5,2.5,-1.3890000000000002,-4.63,-1.096,-3.65
2945,"Lambert, Jimmy",R,CH,52.0,84.9,15.48,6.97,1.1269999999999998,2.17,2.503,4.81
2946,"Lambert, Peter",R,CH,47.0,84.8,9.43,4.74,-0.5539999999999999,-1.18,0.358,0.76
2947,"Lamet, Dinelson",R,CH,14.0,91.4,12.17,10.39,1.438,10.27,1.424,10.17
2948,"Lange, Alex",R,CH,97.0,89.0,16.33,4.92,-1.047,-1.08,0.027999999999999886,0.029999999999999995
2949,"Law, Derek",R,CH,11.0,86.1,15.61,9.48,1.148,10.44,0.935,8.5
2950,"Lindblom, Josh",R,CH,42.0,84.2,15.26,10.24,0.6819999999999999,1.62,1.068,2.54
2951,"Llovera, Mauricio",R,CH,15.0,87.1,14.91,7.9,5.0520000000000005,33.68,0.29600000000000004,1.97
2952,"Lorenzen, Michael",R,CH,88.0,87.2,15.14,7.79,3.4990000000000006,3.98,2.571,2.92
2953,"Loáisiga, Jonathan",R,CH,200.0,90.0,15.87,11.3,0.9239999999999998,0.46,3.846,1.92
2954,"Lugo, Seth",R,CH,23.0,86.8,14.31,7.53,3.861999999999999,16.79,3.081,13.4
2955,"Luplow, Jordan",R,CH,9.0,71.8,11.92,18.0,1.9500000000000002,21.67,2.489,27.66
2956,"Lyles, Jordan",R,CH,216.0,86.4,13.67,9.22,6.228000000000001,2.8799999999999994,7.674,3.55
2957,"Lynn, Lance",R,CH,116.0,87.2,13.54,6.56,-2.8810000000000002,-2.48,-0.263,-0.23
2958,"López, Jorge",R,CH,298.0,88.5,14.79,6.39,10.523,3.5300000000000002,6.803,2.28
2959,"López, Pablo",R,CH,542.0,88.0,17.44,3.03,8.145999999999999,1.5,6.216,1.15
2960,"López, Reynaldo",R,CH,35.0,85.4,12.2,9.78,-1.745,-4.99,-1.208,-3.45
2961,"Machado, Andres",R,CH,62.0,87.9,9.93,8.26,1.637,2.64,2.025,3.27
2962,"Madero, Luís",R,CH,22.0,84.5,16.25,5.18,-1.6050000000000002,-7.3,0.05600000000000002,0.25
2963,"Manning, Matt",R,CH,181.0,87.5,11.68,9.92,9.362,5.17,11.701000000000002,6.46
2964,"Manoah, Alek",R,CH,173.0,86.8,13.07,7.12,6.443999999999999,3.72,5.256,3.0399999999999996
2965,"Marshall, Evan",R,CH,153.0,88.3,16.34,4.3,10.785,7.049999999999999,10.617,6.940000000000001
2966,"Martin, Chris",R,CH,82.0,87.4,9.96,3.37,0.7579999999999998,0.9199999999999999,3.375,4.12
2967,"Martin, Corbin",R,CH,51.0,87.2,14.16,4.17,3.571,7.0,3.3930000000000002,6.65
2968,"Martinez, Seth",R,CH,4.0,84.9,14.85,1.86,0.826,20.65,0.188,4.7
2969,"Martínez, Carlos",R,CH,172.0,84.8,14.69,-1.77,3.3990000000000005,1.98,4.993,2.9
2970,"Mattson, Isaac",R,CH,7.0,86.2,14.79,11.83,-0.52,-7.43,0.09200000000000001,1.31
2971,"May, Trevor",R,CH,170.0,87.0,10.54,14.18,7.220999999999999,4.25,9.979000000000001,5.87
2972,"Mayers, Mike",R,CH,2.0,87.6,16.92,9.3,-0.16499999999999998,-8.25,-0.184,-9.2
2973,"Mazza, Chris",R,CH,10.0,83.9,13.73,-0.55,-0.29100000000000004,-2.91,0.18,1.8
2974,"McCaughan, Darren",R,CH,22.0,80.7,10.51,2.97,3.8890000000000002,17.68,3.3399999999999994,15.18
2975,"McCullers Jr., Lance",R,CH,382.0,85.8,17.25,-0.26,-1.451000000000001,-0.38,-0.1830000000000002,-0.05
2976,"McHugh, Collin",R,CH,1.0,85.8,11.28,11.76,-0.016,-1.6,-0.021,-2.1
2977,"McKenzie, Triston",R,CH,25.0,86.0,10.25,15.05,3.437,13.75,3.322,13.29
2978,"McRae, Alex",R,CH,13.0,87.3,15.25,1.9,0.33899999999999975,2.61,0.22,1.69
2979,"Medina, Adonis",R,CH,33.0,86.4,16.59,1.33,0.15100000000000005,0.46,0.869,2.63
2980,"Megill, Tylor",R,CH,325.0,85.4,13.22,8.61,13.427,4.13,15.6,4.8
2981,"Meisinger, Ryan",R,CH,11.0,84.5,15.23,6.53,0.23399999999999999,2.13,0.14800000000000002,1.35
2982,"Mejía, Humberto",R,CH,67.0,85.0,13.78,8.45,0.4679999999999995,0.7,1.1560000000000001,1.73
2983,"Mejía, J.C.",R,CH,114.0,87.6,12.87,4.47,6.119000000000001,5.370000000000001,4.01,3.5200000000000005
2984,"Mella, Keury",R,CH,3.0,83.7,15.56,4.8,-0.015,-0.5,0.011000000000000003,0.36999999999999994
2985,"Merryweather, Julian",R,CH,29.0,81.8,10.52,10.95,1.3690000000000002,4.72,0.712,2.46
2986,"Middleton, Keynan",R,CH,64.0,87.7,12.98,6.11,-1.9160000000000004,-2.99,1.01,1.58
2987,"Mikolas, Miles",R,CH,51.0,87.4,12.41,8.71,1.7279999999999998,3.39,2.608,5.11
2988,"Mills, Alec",R,CH,326.0,79.1,14.95,4.07,7.113999999999999,2.18,11.059,3.39
2989,"Minaya, Juan",R,CH,296.0,88.9,12.37,-0.84,-3.276,-1.11,2.676,0.9000000000000001
2990,"Montero, Rafael",R,CH,163.0,89.7,15.96,4.21,2.2300000000000004,1.37,3.919,2.4
2991,"Moreta, Dauri",R,CH,7.0,87.9,11.88,13.68,0.219,3.13,0.7719999999999999,11.03
2992,"Morgan, Eli",R,CH,322.0,74.8,14.74,4.89,1.346999999999999,0.42000000000000004,15.175,4.71
2993,"Moronta, Reyes",R,CH,6.0,87.2,19.02,6.84,-0.148,-2.47,-0.136,-2.27
2994,"Morton, Charlie",R,CH,159.0,86.4,18.02,3.01,1.4799999999999995,0.93,1.534,0.96
2995,"Murphy, Patrick",R,CH,7.0,90.3,14.73,11.86,2.713,38.76,1.884,26.91
2996,"Musgrove, Joe",R,CH,142.0,87.1,9.18,4.49,3.1419999999999995,2.21,6.032,4.25
2997,"Márquez, Germán",R,CH,57.0,86.1,10.77,7.45,3.808,6.68,5.373,9.43
2998,"Neidert, Nick",R,CH,71.0,83.2,15.75,8.17,-1.8419999999999999,-2.59,0.8629999999999998,1.22
2999,"Nelson, Nick",R,CH,115.0,89.2,16.03,6.89,0.5450000000000003,0.47,0.7969999999999999,0.69
3000,"Newberry, Jake",R,CH,3.0,87.4,11.96,13.88,-0.015,-0.5,0.08600000000000001,2.8699999999999997
3001,"Newsome, Ljay",R,CH,64.0,86.1,13.72,1.33,6.144,9.6,2.542,3.97
3002,"Nogosek, Stephen",R,CH,1.0,87.3,13.32,10.08,-0.17,-17.0,-0.152,-15.2
3003,"Nola, Aaron",R,CH,589.0,85.2,15.04,2.21,13.937,2.37,20.291,3.44
3004,"Northcraft, Aaron",R,CH,18.0,80.5,8.53,-11.87,-0.3120000000000001,-1.73,0.8520000000000001,4.73
3005,"O'Brien, Riley",R,CH,9.0,88.1,12.56,6.8,-0.13099999999999992,-1.46,-0.014,-0.16
3006,"Ober, Bailey",R,CH,192.0,84.7,15.8,8.54,7.221,3.76,9.041,4.71
3007,"Oswalt, Corey",R,CH,42.0,85.5,10.81,5.17,1.452,3.46,0.9570000000000002,2.28
3008,"Ottavino, Adam",R,CH,19.0,88.4,15.55,3.39,0.20999999999999996,1.11,-0.31699999999999995,-1.67
3009,"Otto, Glenn",R,CH,27.0,87.1,16.66,9.32,2.277,8.43,1.0899999999999999,4.04
3010,"Overton, Connor",R,CH,68.0,85.1,16.29,9.2,-0.5670000000000002,-0.83,1.5110000000000001,2.22
3011,"Oviedo, Johan",R,CH,117.0,86.4,14.48,8.5,9.44,8.07,9.696,8.29
3012,"Oviedo, Luis",R,CH,36.0,85.3,14.06,10.92,1.0999999999999999,3.06,0.665,1.8500000000000003
3013,"Paddack, Chris",R,CH,490.0,85.2,13.78,7.54,15.613999999999999,3.19,18.895,3.86
3014,"Pagán, Emilio",R,CH,12.0,86.9,16.46,12.15,-0.39300000000000007,-3.28,-0.19600000000000004,-1.63
3015,"Patiño, Luis",R,CH,68.0,87.6,14.28,13.2,0.5309999999999999,0.78,2.379,3.5
3016,"Payamps, Joel",R,CH,79.0,87.0,15.97,5.97,-2.585,-3.27,-0.4549999999999999,-0.58
3017,"Peacock, Brad",R,CH,20.0,81.3,17.04,6.35,0.28900000000000015,1.45,0.9189999999999999,4.6
3018,"Peacock, Matt",R,CH,81.0,86.3,16.97,3.66,6.991,8.63,5.244,6.469999999999999
3019,"Pearson, Nate",R,CH,3.0,83.3,13.4,11.08,-0.022000000000000002,-0.73,0.05000000000000001,1.67
3020,"Peralta, Freddy",R,CH,215.0,88.1,14.64,4.23,3.8149999999999995,1.77,6.74,3.13
3021,"Petit, Yusmeiro",R,CH,191.0,80.8,11.41,14.86,6.8950000000000005,3.61,6.259,3.2800000000000002
3022,"Petricka, Jake",R,CH,49.0,86.8,14.36,2.18,0.3539999999999999,0.72,1.8609999999999998,3.8
3023,"Peña, Félix",R,CH,12.0,85.4,17.75,8.89,1.503,12.520000000000001,1.474,12.28
3024,"Phelps, David",R,CH,8.0,86.6,18.72,8.49,-0.275,-3.44,-0.010000000000000002,-0.13
3025,"Phillips, Evan",R,CH,26.0,85.6,4.74,1.38,-1.812,-6.97,-0.603,-2.32
3026,"Pineda, Michael",R,CH,288.0,85.5,16.1,8.14,17.408,6.04,15.577000000000002,5.41
3027,"Pivetta, Nick",R,CH,75.0,87.9,13.34,10.99,5.442,7.26,2.917,3.89
3028,"Plesac, Zach",R,CH,540.0,85.7,12.29,10.42,21.889,4.05,20.983,3.8899999999999997
3029,"Ponce de Leon, Daniel",R,CH,79.0,86.1,15.92,9.24,0.30699999999999983,0.39,2.721,3.44
3030,"Ponce, Cody",R,CH,58.0,86.2,13.2,10.95,3.884,6.7,3.4610000000000003,5.97
3031,"Poppen, Sean",R,CH,38.0,86.2,18.42,4.8,2.2009999999999996,5.79,1.5769999999999997,4.15
3032,"Poteet, Cody",R,CH,100.0,86.8,15.19,3.27,0.11700000000000006,0.12,1.6539999999999997,1.65
3033,"Pruitt, Austin",R,CH,6.0,85.2,12.22,7.54,1.439,23.98,1.461,24.350000000000005
3034,"Quantrill, Cal",R,CH,317.0,85.0,10.84,9.29,3.1959999999999997,1.01,5.301,1.67
3035,"Ramirez, Noé",R,CH,172.0,84.1,13.48,-2.34,-0.757,-0.44000000000000006,3.272,1.9000000000000001
3036,"Ramos, AJ",R,CH,18.0,82.9,16.68,2.13,-0.28799999999999987,-1.6,0.03200000000000002,0.18
3037,"Ramírez, Erasmo",R,CH,32.0,85.2,13.02,5.86,1.0879999999999999,3.4,2.248,7.02
3038,"Ramírez, Yefry",R,CH,6.0,86.6,14.04,7.28,-0.661,-11.020000000000001,-0.23299999999999998,-3.8800000000000003
3039,"Rasmussen, Drew",R,CH,29.0,90.2,13.4,11.89,2.251,7.76,0.8419999999999997,2.9
3040,"Reid-Foley, Sean",R,CH,49.0,86.7,10.02,7.43,-2.493,-5.09,-0.6399999999999999,-1.31
3041,"Reyes, Alex",R,CH,113.0,90.3,10.73,9.9,0.8019999999999999,0.71,3.268,2.89
3042,"Richards, Garrett",R,CH,160.0,90.6,15.41,5.3,6.484999999999999,4.05,9.445,5.9
3043,"Richards, Trevor",R,CH,308.0,84.5,14.95,9.98,1.3029999999999997,0.41999999999999993,9.012,2.93
3044,"Roark, Tanner",R,CH,19.0,81.8,14.63,11.94,6.938893903907228e-18,0.0,0.8700000000000001,4.58
3045,"Robles, Hansel",R,CH,345.0,89.3,14.18,7.86,5.37,1.56,14.918,4.32
3046,"Rodriguez, Chris",R,CH,24.0,89.8,14.92,6.96,0.563,2.35,1.039,4.33
3047,"Rodriguez, Jefry",R,CH,12.0,90.4,12.75,9.46,3.247,27.06,3.0340000000000003,25.28
3048,"Rodriguez, Nivaldo",R,CH,17.0,83.5,14.23,3.31,-0.845,-4.97,-0.209,-1.23
3049,"Rogers, Jake",R,CH,1.0,78.5,10.56,12.0,-0.17,-17.0,-0.075,-7.5
3050,"Romero, Jhon",R,CH,11.0,85.0,10.48,5.5,0.3249999999999999,2.95,0.369,3.35
3051,"Romine, Andrew",R,CH,9.0,63.1,7.95,13.63,0.837,9.3,2.017,22.41
3052,"Romo, Sergio",R,CH,112.0,80.2,20.43,4.34,-5.061000000000001,-4.52,-3.009,-2.69
3053,"Rondón, Angel",R,CH,7.0,82.9,8.21,12.53,-0.17,-2.43,0.073,1.04
3054,"Ross, Joe",R,CH,103.0,88.6,13.76,8.26,5.861,5.69,4.411,4.28
3055,"Rosso, Ramón",R,CH,8.0,89.5,16.07,7.53,-0.56,-7.0,-0.376,-4.7
3056,"Rucker, Michael",R,CH,36.0,90.5,11.93,6.64,5.369,14.91,4.3629999999999995,12.12
3057,"Ruiz, José",R,CH,38.0,89.4,14.11,8.41,-0.6370000000000002,-1.68,0.12899999999999995,0.34
3058,"Ryan, Joe",R,CH,43.0,83.3,17.95,8.43,1.8449999999999998,4.29,2.875,6.69
3059,"Sadler, Casey",R,CH,2.0,90.4,23.22,8.4,0.009000000000000001,0.45,0.046,2.3
3060,"Sampson, Adrian",R,CH,135.0,85.4,15.87,4.25,1.4020000000000001,1.04,2.225,1.65
3061,"Sanchez, Aaron",R,CH,119.0,83.3,13.28,5.84,4.367999999999999,3.6700000000000004,4.649,3.91
3062,"Santana, Dennis",R,CH,185.0,87.5,17.27,8.26,1.9579999999999997,1.06,2.2729999999999997,1.23
3063,"Santana, Ervin",R,CH,35.0,87.2,8.0,12.91,6.81,19.46,5.302,15.15
3064,"Santillan, Tony",R,CH,47.0,88.7,10.79,8.57,1.155,2.46,2.216,4.71
3065,"Santos, Antonio",R,CH,22.0,86.0,13.94,7.68,-0.9910000000000001,-4.5,-0.7140000000000001,-3.25
3066,"Scherzer, Max",R,CH,421.0,85.0,15.16,3.95,-15.727,-3.7400000000000007,-3.0969999999999995,-0.7400000000000001
3067,"Schmidt, Clarke",R,CH,15.0,88.5,6.06,4.02,1.432,9.55,1.372,9.15
3068,"Schreiber, John",R,CH,3.0,84.2,14.28,-0.08,-0.039,-1.3,-0.109,-3.6300000000000003
3069,"Schrock, Max",R,CH,1.0,64.4,12.24,12.48,-0.004,-0.4,0.053,5.3
3070,"Seabold, Connor",R,CH,5.0,80.1,13.27,5.9,1.4800000000000002,29.6,1.3119999999999998,26.24
3071,"Senzatela, Antonio",R,CH,149.0,86.0,7.52,8.19,8.906,5.98,7.531,5.05
3072,"Severino, Luis",R,CH,26.0,88.7,15.23,8.79,-0.6119999999999999,-2.35,0.46499999999999997,1.79
3073,"Sewald, Paul",R,CH,1.0,69.7,13.68,1.44,-0.203,-20.3,-0.014,-1.4
3074,"Shaw, Bryan",R,CH,58.0,83.1,9.07,5.94,-0.4230000000000002,-0.73,2.211,3.8099999999999996
3075,"Sheffield, Jordan",R,CH,76.0,90.2,14.66,9.82,-1.742,-2.29,3.244,4.27
3076,"Sherfy, Jimmie",R,CH,2.0,88.2,14.76,7.98,-0.02,-1.0,0.033,1.65
3077,"Sims, Lucas",R,CH,2.0,91.1,12.72,13.62,0.3040000000000001,15.2,0.224,11.2
3078,"Singer, Brady",R,CH,89.0,88.1,14.74,12.58,1.376,1.5500000000000003,2.042,2.29
3079,"Slater, Austin",R,CH,4.0,72.2,10.89,10.77,0.906,22.65,0.8899999999999999,22.25
3080,"Slegers, Aaron",R,CH,52.0,87.0,12.39,5.1,-1.4829999999999997,-2.8500000000000005,0.267,0.51
3081,"Smith, Burch",R,CH,92.0,82.1,12.43,14.04,3.9870000000000005,4.33,4.228,4.6
3082,"Smith, Drew",R,CH,28.0,85.1,15.0,13.36,-1.157,-4.13,0.23999999999999994,0.86
3083,"Smith, Joe",R,CH,14.0,77.4,15.23,-6.28,-1.48,-10.570000000000002,-0.5359999999999999,-3.8300000000000005
3084,"Smith, Riley",R,CH,182.0,86.5,16.9,7.43,13.866999999999999,7.619999999999999,11.83,6.5
3085,"Solomon, Peter",R,CH,17.0,82.0,14.12,10.33,2.799,16.46,1.6760000000000002,9.86
3086,"Soria, Joakim",R,CH,87.0,87.6,10.96,6.78,2.4120000000000004,2.77,3.554,4.09
3087,"Spitzbarth, Shea",R,CH,32.0,84.7,8.82,9.37,-0.8940000000000001,-2.79,-0.276,-0.86
3088,"Stammen, Craig",R,CH,6.0,86.3,13.98,12.24,-0.043000000000000003,-0.7200000000000001,0.05000000000000001,0.83
3089,"Stashak, Cody",R,CH,8.0,85.7,7.88,14.67,2.773,34.66,2.349,29.36
3090,"Steckenrider, Drew",R,CH,160.0,87.6,13.22,9.81,-2.8800000000000003,-1.8,0.30100000000000016,0.19
3091,"Stewart, Kohl",R,CH,11.0,86.2,14.19,6.4,1.2189999999999999,11.08,0.474,4.31
3092,"Stiever, Jonathan",R,CH,4.0,80.6,10.59,15.12,-0.027,-0.68,0.015000000000000006,0.38
3093,"Stock, Robert",R,CH,20.0,82.9,15.06,7.99,2.2720000000000002,11.36,1.9060000000000001,9.53
3094,"Strasburg, Stephen",R,CH,57.0,86.4,15.07,3.37,0.033999999999999836,0.06,0.8380000000000001,1.4699999999999998
3095,"Stratton, Chris",R,CH,174.0,86.6,13.65,5.64,1.0320000000000003,0.59,4.001,2.3
3096,"Strickland, Hunter",R,CH,20.0,89.2,14.29,9.77,-0.4990000000000001,-2.5,0.06900000000000008,0.35
3097,"Stripling, Ross",R,CH,256.0,83.1,10.23,10.59,-6.176000000000001,-2.41,1.9220000000000002,0.75
3098,"Suero, Wander",R,CH,120.0,87.0,11.94,5.77,5.839,4.87,5.312,4.429999999999999
3099,"Sulser, Cole",R,CH,355.0,84.0,13.49,5.6,-11.158,-3.14,-2.0180000000000002,-0.57
3100,"Syndergaard, Noah",R,CH,11.0,88.4,12.63,10.28,0.4559999999999999,4.15,0.255,2.32
3101,"Sánchez, Miguel",R,CH,240.0,89.1,10.8,2.27,-0.19499999999999992,-0.08,3.054,1.27
3102,"Taillon, Jameson",R,CH,142.0,88.0,14.15,11.2,9.074,6.39,7.046,4.96
3103,"Tapia, Domingo",R,CH,32.0,89.2,12.36,12.35,0.3929999999999998,1.23,1.827,5.71
3104,"Tate, Dillon",R,CH,165.0,85.4,16.58,5.72,-1.8050000000000004,-1.09,1.6849999999999998,1.02
3105,"Teheran, Julio",R,CH,6.0,81.0,15.04,9.2,0.005000000000000004,0.08,0.19099999999999998,3.18
3106,"Tepera, Ryan",R,CH,99.0,86.5,11.26,5.25,-4.7940000000000005,-4.84,-2.063,-2.08
3107,"Thompson, Keegan",R,CH,22.0,86.7,15.49,11.19,0.09099999999999993,0.41,0.451,2.05
3108,"Thompson, Mason",R,CH,5.0,86.8,16.18,7.73,-0.35000000000000003,-7.0,-0.15200000000000002,-3.04
3109,"Thompson, Ryan",R,CH,6.0,81.5,8.1,-3.1,0.16499999999999995,2.75,0.874,14.57
3110,"Thompson, Zach",R,CH,152.0,85.4,13.57,5.14,0.1629999999999995,0.10999999999999999,1.3629999999999998,0.9
3111,"Thornton, Trent",R,CH,56.0,84.3,12.11,9.3,-1.8050000000000002,-3.22,0.612,1.09
3112,"Tice, Ty",R,CH,1.0,90.5,6.12,15.6,0.001,0.1,0.034,3.4
3113,"Tomlin, Josh",R,CH,12.0,84.7,13.32,10.09,0.2249999999999999,1.87,0.05099999999999997,0.42
3114,"Treinen, Blake",R,CH,1.0,90.0,14.4,3.96,-0.203,-20.3,-0.063,-6.3
3115,"Trivino, Lou",R,CH,145.0,87.3,16.08,0.69,-2.003,-1.38,1.011,0.7
3116,"Tropeano, Nick",R,CH,19.0,80.3,14.93,12.65,-0.056999999999999995,-0.3,0.49499999999999994,2.61
3117,"Turnbull, Spencer",R,CH,58.0,87.1,18.7,1.67,-0.8680000000000002,-1.5,-0.845,-1.46
3118,"Tyler, Kyle",R,CH,5.0,86.0,9.43,14.69,-0.046,-0.9200000000000002,-0.046,-0.9200000000000002
3119,"Uceta, Edwin",R,CH,147.0,87.6,17.5,7.24,2.0700000000000003,1.41,2.398,1.63
3120,"Underwood Jr., Duane",R,CH,321.0,87.8,14.55,7.39,11.627,3.62,12.344,3.8500000000000005
3121,"Ureña, José",R,CH,224.0,89.7,13.42,9.36,11.618,5.19,12.173,5.43
3122,"Urquidy, José",R,CH,297.0,84.4,15.51,10.76,0.4929999999999999,0.17,8.215,2.77
3123,"Valdez, César",R,CH,567.0,77.9,9.19,-5.54,25.491,4.5,41.202,7.2700000000000005
3124,"Valdez, Phillips",R,CH,333.0,85.3,17.21,0.72,8.664,2.6,15.782,4.74
3125,"Velasquez, Vince",R,CH,270.0,89.0,12.41,7.53,11.987,4.44,9.775,3.62
3126,"Vest, Will",R,CH,120.0,84.5,15.15,4.05,4.667,3.89,5.328,4.44
3127,"Vincent, Nick",R,CH,14.0,83.4,15.62,6.82,-1.5530000000000002,-11.09,-1.161,-8.29
3128,"Wacha, Michael",R,CH,579.0,86.9,13.78,9.61,-10.179,-1.76,7.873000000000001,1.36
3129,"Wade, Konner",R,CH,84.0,82.5,18.19,11.81,-0.352,-0.42000000000000004,3.315,3.95
3130,"Wainwright, Adam",R,CH,195.0,82.7,13.86,7.72,10.461,5.36,6.504000000000001,3.34
3131,"Wantz, Andrew",R,CH,37.0,86.9,11.63,5.33,0.7160000000000003,1.94,0.535,1.45
3132,"Warren, Austin",R,CH,9.0,87.7,15.95,6.08,0.44699999999999995,4.97,0.21599999999999997,2.4
3133,"Watkins, Spenser",R,CH,56.0,85.5,10.67,11.12,6.388,11.41,2.852,5.089999999999999
3134,"Weaver, Luke",R,CH,332.0,85.3,12.6,10.62,10.447999999999999,3.15,12.975,3.91
3135,"Webb, Jacob",R,CH,262.0,83.6,16.85,8.08,5.1979999999999995,1.98,9.363999999999999,3.57
