,player_name,p_throws,pitch_type,FF_count,SI_count,FC_count,velo,pfx_x,pfx_z,arm_angle,release_extension,RV,RV/100,xRV,xRV/100,CU_count,SL_count,KC_count,CH_count,FS_count
1679,"Chatwood, Tyler",R,CU,0.0,0.0,0.0,81.0,-12.65,-10.28,29.5,6.05,-0.0410000000000004,-0.11000000000000001,-0.29699999999999993,-0.8,37.0,0.0,0.0,0.0,0.0
1680,"Chavez, Jesse",R,SL,0.0,0.0,0.0,82.6,-6.53,2.71,32.7,6.2,1.3769999999999998,2.5,1.056,1.92,0.0,55.0,0.0,0.0,0.0
1681,"Cimber, Adam",R,SL,0.0,0.0,0.0,78.4,-6.2,4.83,73.2,6.36,2.6419999999999995,0.81,13.534999999999998,4.14,0.0,327.0,0.0,0.0,0.0
1682,"Cishek, Steve",R,SL,0.0,0.0,0.0,77.5,-16.53,-3.97,56.9,7.45,3.4699999999999998,0.72,8.888,1.85,0.0,481.0,0.0,0.0,0.0
1683,"Cisnero, José",R,SL,0.0,0.0,0.0,88.4,-4.26,4.88,28.1,6.03,9.172,3.09,4.801,1.62,0.0,297.0,0.0,0.0,0.0
1684,"Civale, Aaron",R,CU,0.0,0.0,0.0,79.8,-9.01,-9.7,12.92,5.73,-2.3480000000000003,-0.76,2.076,0.68,307.0,0.0,0.0,0.0,0.0
1685,"Civale, Aaron",R,SL,0.0,0.0,0.0,79.8,-9.01,-9.7,12.92,5.73,7.044,3.05,8.100000000000001,3.51,0.0,231.0,0.0,0.0,0.0
1686,"Clarke, Taylor",R,CU,0.0,0.0,0.0,87.0,-2.41,3.15,19.66,6.13,1.175,7.83,0.76,5.070000000000001,15.0,0.0,0.0,0.0,0.0
1687,"Clarke, Taylor",R,SL,0.0,0.0,0.0,87.0,-2.41,3.15,19.66,6.13,-5.308,-2.43,-3.9530000000000003,-1.81,0.0,218.0,0.0,0.0,0.0
1688,"Clase, Emmanuel",R,SL,0.0,0.0,0.0,91.9,-6.2,0.81,12.1,6.4,-12.41,-4.0,-0.08599999999999994,-0.029999999999999995,0.0,310.0,0.0,0.0,0.0
1689,"Clippard, Tyler",R,CU,0.0,0.0,0.0,77.3,-5.46,-2.22,30.87,5.99,-0.137,-0.68,0.454,2.27,20.0,0.0,0.0,0.0,0.0
1690,"Clippard, Tyler",R,SL,0.0,0.0,0.0,77.3,-5.46,-2.22,30.87,5.99,-0.36000000000000004,-3.6,0.23600000000000002,2.36,0.0,10.0,0.0,0.0,0.0
1691,"Cobb, Alex",R,KC,0.0,0.0,0.0,83.0,-4.85,-10.13,33.6,5.73,1.7079999999999997,0.66,3.1439999999999997,1.22,0.0,0.0,258.0,0.0,0.0
1692,"Cody, Kyle",R,SL,0.0,0.0,0.0,83.6,-4.74,-6.58,18.7,6.31,-0.73,-0.9499999999999998,1.423,1.8500000000000003,0.0,77.0,0.0,0.0,0.0
1693,"Cole, A.J.",R,CU,0.0,0.0,0.0,82.6,-2.77,2.41,24.38,6.37,0.43899999999999995,3.38,-0.001999999999999995,-0.02,13.0,0.0,0.0,0.0,0.0
1694,"Cole, A.J.",R,SL,0.0,0.0,0.0,82.6,-2.77,2.41,24.38,6.37,-2.806,-10.39,-1.144,-4.24,0.0,27.0,0.0,0.0,0.0
1695,"Cole, Gerrit",R,KC,0.0,0.0,0.0,86.3,-7.46,-4.68,34.86,6.39,7.147999999999999,1.54,1.5509999999999995,0.33,0.0,0.0,465.0,0.0,0.0
1696,"Cole, Gerrit",R,SL,0.0,0.0,0.0,86.3,-7.46,-4.68,34.86,6.39,-5.451,-0.83,-4.736000000000001,-0.72,0.0,659.0,0.0,0.0,0.0
1697,"Coleman, Dylan",R,SL,0.0,0.0,0.0,84.7,-9.22,1.88,35.6,6.53,-3.849,-8.95,-1.661,-3.86,0.0,43.0,0.0,0.0,0.0
1698,"Contreras, Roansy",R,CU,0.0,0.0,0.0,83.2,-3.31,-6.2,25.19,6.19,-0.5660000000000001,-11.32,-0.358,-7.16,5.0,0.0,0.0,0.0,0.0
1699,"Contreras, Roansy",R,SL,0.0,0.0,0.0,83.2,-3.31,-6.2,25.19,6.19,-0.5990000000000001,-5.45,-0.367,-3.34,0.0,11.0,0.0,0.0,0.0
1700,"Coonrod, Sam",R,SL,0.0,0.0,0.0,90.1,-4.03,4.05,31.5,6.4,-1.6180000000000003,-1.23,1.08,0.82,0.0,132.0,0.0,0.0,0.0
1701,"Cotton, Jharel",R,CU,0.0,0.0,0.0,79.9,-7.09,-4.84,17.46,5.14,2.7439999999999998,6.1,2.63,5.84,45.0,0.0,0.0,0.0,0.0
1702,"Cotton, Jharel",R,SL,0.0,0.0,0.0,79.9,-7.09,-4.84,17.46,5.14,-0.05500000000000018,-0.07,3.198,4.26,0.0,75.0,0.0,0.0,0.0
1703,"Cousins, Jake",R,SL,0.0,0.0,0.0,83.3,-8.47,0.39,53.7,6.84,-3.529,-1.09,9.473,2.92,0.0,324.0,0.0,0.0,0.0
1704,"Crawford, Kutter",R,CU,0.0,0.0,0.0,77.2,-11.23,-14.79,36.0,6.45,0.4589999999999999,3.5300000000000002,0.203,1.56,13.0,0.0,0.0,0.0,0.0
1705,"Crichton, Stefan",R,CU,0.0,0.0,0.0,77.7,-12.52,-6.89,45.6,6.04,-2.7339999999999995,-2.44,0.3249999999999999,0.29,112.0,0.0,0.0,0.0,0.0
1706,"Crick, Kyle",R,SL,0.0,0.0,0.0,78.8,-21.52,-0.78,28.6,6.21,0.8229999999999996,0.31,4.745,1.8,0.0,264.0,0.0,0.0,0.0
1707,"Crismatt, Nabil",R,CU,0.0,0.0,0.0,71.5,-13.59,-13.88,36.2,7.0,7.3260000000000005,2.33,10.285,3.27,315.0,0.0,0.0,0.0,0.0
1708,"Criswell, Cooper",R,SL,0.0,0.0,0.0,75.1,-16.71,3.03,27.0,6.54,0.9269999999999999,6.62,0.8690000000000001,6.21,0.0,14.0,0.0,0.0,0.0
1709,"Crouse, Hans",R,SL,0.0,0.0,0.0,85.2,0.49,6.52,25.2,5.51,-0.45299999999999957,-0.9200000000000002,0.12299999999999997,0.25,0.0,49.0,0.0,0.0,0.0
1710,"Crowe, Wil",R,CU,0.0,0.0,0.0,83.8,-6.06,-3.96,32.04,6.42,5.481,2.43,1.114,0.49,226.0,0.0,0.0,0.0,0.0
1711,"Crowe, Wil",R,SL,0.0,0.0,0.0,83.8,-6.06,-3.96,32.04,6.42,12.263,2.29,6.832,1.28,0.0,535.0,0.0,0.0,0.0
1712,"Cueto, Johnny",R,CU,0.0,0.0,0.0,84.0,-1.56,5.72,43.17,5.68,3.0540000000000003,9.54,1.574,4.919999999999999,32.0,0.0,0.0,0.0,0.0
1713,"Cueto, Johnny",R,SL,0.0,0.0,0.0,84.0,-1.56,5.72,43.17,5.68,23.666,5.54,23.742999999999995,5.56,0.0,427.0,0.0,0.0,0.0
1714,"Curtiss, John",R,SL,0.0,0.0,0.0,87.6,-4.29,0.76,41.7,6.35,14.154,4.13,17.118000000000002,4.99,0.0,343.0,0.0,0.0,0.0
1715,"Darvish, Yu",R,CU,0.0,0.0,0.0,79.9,-14.46,-5.06,29.87,6.2,-0.8940000000000002,-0.73,0.3179999999999999,0.26,122.0,0.0,0.0,0.0,0.0
1716,"Darvish, Yu",R,KC,0.0,0.0,0.0,79.9,-14.46,-5.06,29.87,6.2,-6.118,-5.88,-2.325,-2.24,0.0,0.0,104.0,0.0,0.0
1717,"Darvish, Yu",R,SL,0.0,0.0,0.0,79.9,-14.46,-5.06,29.87,6.2,-2.8960000000000004,-0.46,1.3879999999999997,0.22,0.0,629.0,0.0,0.0,0.0
1718,"Davies, Zach",R,CU,0.0,0.0,0.0,74.3,-9.44,-9.93,32.7,5.98,6.8839999999999995,3.7799999999999994,4.4319999999999995,2.44,182.0,0.0,0.0,0.0,0.0
1719,"Davis, Wade",R,KC,0.0,0.0,0.0,81.9,-6.22,-11.84,26.6,6.17,1.2759999999999996,0.85,-0.08399999999999996,-0.06,0.0,0.0,150.0,0.0,0.0
1720,"De Jong, Chase",R,CU,0.0,0.0,0.0,81.4,-5.89,-6.19,25.07,5.69,1.7699999999999998,0.9700000000000001,3.2060000000000004,1.75,183.0,0.0,0.0,0.0,0.0
1721,"De Jong, Chase",R,SL,0.0,0.0,0.0,81.4,-5.89,-6.19,25.07,5.69,6.633,3.77,6.062000000000001,3.44,0.0,176.0,0.0,0.0,0.0
1722,"De León, José",R,SL,0.0,0.0,0.0,79.0,-15.33,0.0,39.6,6.55,0.03900000000000006,0.08,0.974,1.91,0.0,51.0,0.0,0.0,0.0
1723,"De Los Santos, Enyel",R,SL,0.0,0.0,0.0,82.2,-1.48,0.02,41.2,6.0,1.4659999999999997,1.03,3.044,2.13,0.0,143.0,0.0,0.0,0.0
1724,"DeSclafani, Anthony",R,KC,0.0,0.0,0.0,87.0,-4.54,2.6,33.62,6.54,-6.635000000000001,-3.24,-7.18,-3.5,0.0,0.0,205.0,0.0,0.0
1725,"DeSclafani, Anthony",R,SL,0.0,0.0,0.0,87.0,-4.54,2.6,33.62,6.54,16.352,1.82,18.292,2.03,0.0,899.0,0.0,0.0,0.0
1726,"Devenski, Chris",R,SL,0.0,0.0,0.0,77.6,-7.66,-0.6,6.5,6.04,-0.3630000000000001,-1.45,0.7240000000000001,2.9,0.0,25.0,0.0,0.0,0.0
1727,"Diaz, Miguel",R,SL,0.0,0.0,0.0,87.9,-2.74,4.98,21.1,5.68,-0.388,-2.98,-0.288,-2.22,0.0,13.0,0.0,0.0,0.0
1728,"Dickson, Brandon",R,SL,0.0,0.0,0.0,85.3,-0.87,-4.83,36.2,7.15,0.15600000000000014,1.11,0.24599999999999994,1.76,0.0,14.0,0.0,0.0,0.0
1729,"Difo, Wilmer",R,CU,0.0,0.0,0.0,76.7,-1.8,0.12,40.2,5.2,-0.203,-20.3,-0.111,-11.1,1.0,0.0,0.0,0.0,0.0
1730,"Diplán, Marcos",R,CU,0.0,0.0,0.0,81.0,-7.35,-7.55,23.0,6.87,0.20900000000000002,0.15,2.1199999999999997,1.53,139.0,0.0,0.0,0.0,0.0
1731,"Dobnak, Randy",R,SL,0.0,0.0,0.0,84.2,-1.89,-0.86,36.0,5.52,14.203,5.61,8.397,3.32,0.0,253.0,0.0,0.0,0.0
1732,"Dolis, Rafael",R,SL,0.0,0.0,0.0,86.4,-7.31,2.92,17.3,5.89,3.9240000000000004,2.82,5.019,3.61,0.0,139.0,0.0,0.0,0.0
1733,"Domínguez, Seranthony",R,SL,0.0,0.0,0.0,85.4,-7.5,0.39,37.3,6.22,-0.542,-13.55,-0.29000000000000004,-7.25,0.0,4.0,0.0,0.0,0.0
1734,"Doval, Camilo",R,SL,0.0,0.0,0.0,86.5,-6.83,-1.87,35.4,6.48,-2.291000000000001,-0.87,1.56,0.59,0.0,264.0,0.0,0.0,0.0
1735,"Drury, Brandon",R,CU,0.0,0.0,0.0,71.7,-1.33,6.55,51.8,5.18,-0.08000000000000006,-0.89,0.09700000000000003,1.08,9.0,0.0,0.0,0.0,0.0
1736,"Drury, Brandon",R,SL,0.0,0.0,0.0,71.7,-1.33,6.55,51.8,5.18,2.1300000000000003,19.36,2.165,19.68,0.0,11.0,0.0,0.0,0.0
1737,"Duffey, Tyler",R,KC,0.0,0.0,0.0,83.1,-4.68,-9.97,43.0,6.29,-6.4990000000000006,-1.32,1.185,0.24,0.0,0.0,493.0,0.0,0.0
1738,"Duffy, Matt",R,CU,0.0,0.0,0.0,76.7,8.11,12.96,39.3,5.18,0.225,4.5,0.371,7.42,5.0,0.0,0.0,0.0,0.0
1739,"Dugger, Robert",R,CU,0.0,0.0,0.0,77.1,-7.33,-5.3,36.79,6.0,3.9250000000000003,2.63,6.572,4.41,149.0,0.0,0.0,0.0,0.0
1740,"Dugger, Robert",R,SL,0.0,0.0,0.0,77.1,-7.33,-5.3,36.79,6.0,3.1779999999999995,3.31,3.055,3.18,0.0,96.0,0.0,0.0,0.0
1741,"Dunn, Justin",R,CU,0.0,0.0,0.0,81.4,-13.57,-0.42,25.46,6.4,1.041,0.37,3.512,1.26,279.0,0.0,0.0,0.0,0.0
1742,"Dunn, Justin",R,SL,0.0,0.0,0.0,81.4,-13.57,-0.42,25.46,6.4,-7.317,-5.67,-3.2430000000000008,-2.51,0.0,129.0,0.0,0.0,0.0
1743,"Dunning, Dane",R,KC,0.0,0.0,0.0,79.4,-5.2,-6.8,37.14,6.39,-0.8730000000000002,-0.97,1.587,1.76,0.0,0.0,90.0,0.0,0.0
1744,"Dunning, Dane",R,SL,0.0,0.0,0.0,79.4,-5.2,-6.8,37.14,6.39,-5.125000000000001,-1.25,-2.718,-0.66,0.0,411.0,0.0,0.0,0.0
1745,"Duplantier, Jon",R,KC,0.0,0.0,0.0,81.7,-6.52,-0.18,25.94,7.09,1.8510000000000002,6.17,1.7570000000000001,5.86,0.0,0.0,30.0,0.0,0.0
1746,"Duplantier, Jon",R,SL,0.0,0.0,0.0,81.7,-6.52,-0.18,25.94,7.09,1.288,3.48,2.428,6.56,0.0,37.0,0.0,0.0,0.0
1747,"Díaz, Edwin",R,SL,0.0,0.0,0.0,90.6,-1.07,5.69,40.9,7.07,-0.0449999999999997,-0.01,9.017,2.39,0.0,378.0,0.0,0.0,0.0
1748,"Díaz, Yennsy",R,SL,0.0,0.0,0.0,85.3,-2.9,2.39,47.7,6.05,-3.6350000000000002,-10.69,-1.32,-3.8799999999999994,0.0,34.0,0.0,0.0,0.0
1749,"Edwards Jr., Carl",R,CU,0.0,0.0,0.0,79.4,-7.73,-10.74,22.5,6.6,4.512,11.0,1.995,4.87,41.0,0.0,0.0,0.0,0.0
1750,"Effross, Scott",R,SL,0.0,0.0,0.0,80.5,-12.13,2.28,65.9,5.95,-1.166,-1.69,-0.29000000000000004,-0.42,0.0,69.0,0.0,0.0,0.0
1751,"Eflin, Zach",R,CU,0.0,0.0,0.0,84.6,-4.51,4.47,41.03,6.64,1.5939999999999996,0.91,3.788,2.16,175.0,0.0,0.0,0.0,0.0
1752,"Eflin, Zach",R,SL,0.0,0.0,0.0,84.6,-4.51,4.47,41.03,6.64,15.258999999999999,3.86,21.434,5.43,0.0,395.0,0.0,0.0,0.0
1753,"Eickhoff, Jerad",R,CU,0.0,0.0,0.0,79.9,-4.0,0.36,32.09,6.17,0.6399999999999996,1.16,0.73,1.33,55.0,0.0,0.0,0.0,0.0
1754,"Eickhoff, Jerad",R,SL,0.0,0.0,0.0,79.9,-4.0,0.36,32.09,6.17,7.278000000000001,7.14,5.718999999999999,5.61,0.0,102.0,0.0,0.0,0.0
1755,"Elledge, Seth",R,SL,0.0,0.0,0.0,82.9,-4.64,-6.9,44.1,6.35,5.5680000000000005,8.44,2.973,4.5,0.0,66.0,0.0,0.0,0.0
1756,"Ellis, Chris",R,CU,0.0,0.0,0.0,84.6,-3.51,-3.1,24.75,6.35,-3.403,-5.67,-1.506,-2.51,60.0,0.0,0.0,0.0,0.0
1757,"Ellis, Chris",R,SL,0.0,0.0,0.0,84.6,-3.51,-3.1,24.75,6.35,7.1080000000000005,4.77,5.369,3.6,0.0,149.0,0.0,0.0,0.0
1758,"Eovaldi, Nathan",R,CU,0.0,0.0,0.0,81.6,-8.26,-5.24,35.15,6.64,-8.485000000000001,-1.55,3.2270000000000003,0.59,549.0,0.0,0.0,0.0,0.0
1759,"Eovaldi, Nathan",R,SL,0.0,0.0,0.0,81.6,-8.26,-5.24,35.15,6.64,15.154,3.77,11.234,2.79,0.0,402.0,0.0,0.0,0.0
1760,"Eshelman, Thomas",R,CU,0.0,0.0,0.0,77.3,-7.13,0.82,19.44,6.16,4.889,10.63,3.4249999999999994,7.449999999999999,46.0,0.0,0.0,0.0,0.0
1761,"Eshelman, Thomas",R,SL,0.0,0.0,0.0,77.3,-7.13,0.82,19.44,6.16,2.895,2.45,5.41,4.58,0.0,118.0,0.0,0.0,0.0
1762,"Espino, Paolo",R,CU,0.0,0.0,0.0,73.7,-14.97,-10.24,27.34,6.45,-5.089,-1.21,4.0249999999999995,0.96,420.0,0.0,0.0,0.0,0.0
1763,"Espino, Paolo",R,SL,0.0,0.0,0.0,73.7,-14.97,-10.24,27.34,6.45,7.305999999999999,2.56,8.413,2.95,0.0,285.0,0.0,0.0,0.0
1764,"Estévez, Carlos",R,SL,0.0,0.0,0.0,86.7,-5.14,0.13,36.9,6.22,5.382,3.61,3.178,2.13,0.0,149.0,0.0,0.0,0.0
1765,"Evans, Demarcus",R,CU,0.0,0.0,0.0,79.6,-3.34,-1.33,12.4,6.31,-1.282,-1.66,0.6449999999999998,0.8399999999999999,77.0,0.0,0.0,0.0,0.0
1766,"Fairbanks, Pete",R,SL,0.0,0.0,0.0,85.6,-2.46,-5.14,2.1,6.58,12.396,3.87,15.781,4.93,0.0,320.0,0.0,0.0,0.0
1767,"Familia, Jeurys",R,SL,0.0,0.0,0.0,89.2,0.68,4.29,28.9,5.65,3.145,1.33,2.785,1.18,0.0,236.0,0.0,0.0,0.0
1768,"Faria, Jake",R,CU,0.0,0.0,0.0,78.7,-4.6,-9.69,32.72,6.15,2.013,1.99,3.04,3.01,101.0,0.0,0.0,0.0,0.0
1769,"Faria, Jake",R,SL,0.0,0.0,0.0,78.7,-4.6,-9.69,32.72,6.15,-1.482,-3.09,0.08799999999999994,0.18,0.0,48.0,0.0,0.0,0.0
1770,"Farmer, Buck",R,SL,0.0,0.0,0.0,82.5,-2.02,0.7,23.6,5.88,2.7209999999999996,1.42,4.7139999999999995,2.46,0.0,192.0,0.0,0.0,0.0
1771,"Farrell, Luke",R,CU,0.0,0.0,0.0,81.1,-3.33,-3.64,26.06,6.12,0.967,3.22,1.8619999999999999,6.21,30.0,0.0,0.0,0.0,0.0
1772,"Farrell, Luke",R,SL,0.0,0.0,0.0,81.1,-3.33,-3.64,26.06,6.12,4.266,1.76,9.592,3.9500000000000006,0.0,243.0,0.0,0.0,0.0
1773,"Fedde, Erick",R,CU,0.0,0.0,0.0,79.7,-14.31,-1.25,32.3,6.57,-3.129000000000001,-0.55,4.2379999999999995,0.75,564.0,0.0,0.0,0.0,0.0
1774,"Feliz, Michael",R,SL,0.0,0.0,0.0,80.9,-7.0,2.17,29.8,6.78,-3.6149999999999998,-2.85,0.4420000000000001,0.35,0.0,127.0,0.0,0.0,0.0
1775,"Feliz, Neftalí",R,SL,0.0,0.0,0.0,84.4,-5.0,3.89,24.7,6.28,0.18199999999999994,1.5200000000000002,0.19500000000000003,1.63,0.0,12.0,0.0,0.0,0.0
1776,"Feltner, Ryan",R,CU,0.0,0.0,0.0,79.9,-8.37,-3.97,35.69,6.4,0.699,5.38,-0.2,-1.54,13.0,0.0,0.0,0.0,0.0
1777,"Feltner, Ryan",R,SL,0.0,0.0,0.0,79.9,-8.37,-3.97,35.69,6.4,2.158,5.259999999999999,1.339,3.27,0.0,41.0,0.0,0.0,0.0
1778,"Fernández, Junior",R,SL,0.0,0.0,0.0,88.6,3.25,6.9,34.6,6.61,-1.729,-2.25,0.453,0.59,0.0,77.0,0.0,0.0,0.0
1779,"Feyereisen, J.P.",R,SL,0.0,0.0,0.0,86.3,-5.62,1.38,33.8,5.92,2.4559999999999995,0.89,2.961,1.07,0.0,276.0,0.0,0.0,0.0
1780,"Fiers, Mike",R,CU,0.0,0.0,0.0,80.6,-3.75,5.51,22.7,5.66,-1.5030000000000001,-12.52,-0.666,-5.55,12.0,0.0,0.0,0.0,0.0
1781,"Fiers, Mike",R,SL,0.0,0.0,0.0,80.6,-3.75,5.51,22.7,5.66,4.535,11.93,3.471,9.13,0.0,38.0,0.0,0.0,0.0
1782,"Finnegan, Kyle",R,SL,0.0,0.0,0.0,87.5,-4.11,6.98,35.9,6.51,0.4659999999999999,0.2,2.6270000000000002,1.12,0.0,235.0,0.0,0.0,0.0
1783,"Flaa, Jay",R,CU,0.0,0.0,0.0,80.8,-3.43,-4.66,17.2,5.78,-0.035,-0.7,-0.064,-1.28,5.0,0.0,0.0,0.0,0.0
1784,"Flaherty, Jack",R,KC,0.0,0.0,0.0,81.3,-8.89,-1.09,41.68,6.67,-4.059,-2.29,-2.979,-1.68,0.0,0.0,177.0,0.0,0.0
1785,"Flaherty, Jack",R,SL,0.0,0.0,0.0,81.3,-8.89,-1.09,41.68,6.67,8.706,2.29,9.897,2.6,0.0,381.0,0.0,0.0,0.0
1786,"Flexen, Chris",R,CU,0.0,0.0,0.0,77.2,-7.87,-12.96,12.5,5.92,9.363999999999999,2.18,14.356,3.3400000000000003,430.0,0.0,0.0,0.0,0.0
1787,"Floro, Dylan",R,SL,0.0,0.0,0.0,87.2,-1.44,6.77,47.0,6.25,7.983999999999999,5.66,11.366,8.06,0.0,141.0,0.0,0.0,0.0
1788,"Foley, Jason",R,SL,0.0,0.0,0.0,85.8,-3.68,0.11,32.6,6.63,2.492,5.09,0.11099999999999996,0.23000000000000004,0.0,49.0,0.0,0.0,0.0
1789,"Foltynewicz, Mike",R,CU,0.0,0.0,0.0,80.9,-7.01,1.68,37.73,6.07,-1.131000000000001,-0.4,5.801999999999999,2.07,280.0,0.0,0.0,0.0,0.0
1790,"Foltynewicz, Mike",R,SL,0.0,0.0,0.0,80.9,-7.01,1.68,37.73,6.07,2.8810000000000002,0.54,6.014,1.14,0.0,529.0,0.0,0.0,0.0
1791,"Foster, Matt",R,SL,0.0,0.0,0.0,85.2,-3.61,4.39,21.4,5.92,-0.19300000000000012,-0.25,-0.06599999999999995,-0.09,0.0,77.0,0.0,0.0,0.0
1792,"Frankoff, Seth",R,CU,0.0,0.0,0.0,85.1,-4.83,1.13,42.42,6.08,0.276,0.92,-0.102,-0.3400000000000001,30.0,0.0,0.0,0.0,0.0
1793,"Frankoff, Seth",R,SL,0.0,0.0,0.0,85.1,-4.83,1.13,42.42,6.08,7.13,9.14,6.388999999999999,8.19,0.0,78.0,0.0,0.0,0.0
1794,"Freeman, Mike",R,SL,0.0,0.0,0.0,59.2,5.22,17.88,25.3,4.15,-0.339,-8.48,0.94,23.5,0.0,4.0,0.0,0.0,0.0
1795,"Frías, Luis",R,SL,0.0,0.0,0.0,84.4,-2.88,-6.45,25.1,6.02,-0.5489999999999998,-2.11,-0.02700000000000005,-0.1,0.0,26.0,0.0,0.0,0.0
1796,"Fulmer, Carson",R,CU,0.0,0.0,0.0,82.1,-6.59,-6.2,32.4,6.13,-1.7080000000000004,-1.9,-1.083,-1.2,90.0,0.0,0.0,0.0,0.0
1797,"Fulmer, Michael",R,CU,0.0,0.0,0.0,90.3,-6.14,4.86,32.14,6.55,-3.845,-10.12,-2.477,-6.52,38.0,0.0,0.0,0.0,0.0
1798,"Fulmer, Michael",R,SL,0.0,0.0,0.0,90.3,-6.14,4.86,32.14,6.55,-0.7270000000000005,-0.15,6.433,1.36,0.0,472.0,0.0,0.0,0.0
1799,"Funkhouser, Kyle",R,SL,0.0,0.0,0.0,86.7,-3.95,1.83,30.5,6.51,4.889,1.36,1.189,0.33,0.0,359.0,0.0,0.0,0.0
1800,"Gallegos, Giovanny",R,SL,0.0,0.0,0.0,85.6,-0.33,0.09,34.8,5.72,-6.215000000000001,-1.18,0.9559999999999995,0.18,0.0,526.0,0.0,0.0,0.0
1801,"Gallen, Zac",R,KC,0.0,0.0,0.0,82.3,-8.04,-7.0,45.92,6.66,-3.002,-1.15,-1.9980000000000002,-0.76,0.0,0.0,262.0,0.0,0.0
1802,"Gallen, Zac",R,SL,0.0,0.0,0.0,82.3,-8.04,-7.0,45.92,6.66,7.63,4.26,3.598,2.01,0.0,179.0,0.0,0.0,0.0
1803,"Gant, John",R,CU,0.0,0.0,0.0,76.6,-4.94,-10.56,38.13,6.23,0.7479999999999998,0.68,0.5170000000000001,0.4699999999999999,110.0,0.0,0.0,0.0,0.0
1804,"Gant, John",R,SL,0.0,0.0,0.0,76.6,-4.94,-10.56,38.13,6.23,-1.0550000000000002,-1.73,0.48200000000000004,0.79,0.0,61.0,0.0,0.0,0.0
1805,"Garcia, Bryan",R,SL,0.0,0.0,0.0,86.7,-4.38,4.13,42.6,5.91,3.753,1.9400000000000002,4.766,2.47,0.0,193.0,0.0,0.0,0.0
1806,"Garcia, Luis",R,CU,0.0,0.0,0.0,78.2,-11.59,-6.58,30.18,6.19,2.451,1.05,3.504,1.5,234.0,0.0,0.0,0.0,0.0
1807,"Garcia, Luis",R,SL,0.0,0.0,0.0,78.2,-11.59,-6.58,30.18,6.19,-9.134,-2.96,-3.57,-1.16,0.0,309.0,0.0,0.0,0.0
1808,"García, Deivi",R,CU,0.0,0.0,0.0,78.9,-9.4,-5.82,19.82,6.45,1.3889999999999998,4.79,0.43099999999999994,1.49,29.0,0.0,0.0,0.0,0.0
1809,"García, Deivi",R,SL,0.0,0.0,0.0,78.9,-9.4,-5.82,19.82,6.45,-1.329,-4.29,0.0030000000000000304,0.01,0.0,31.0,0.0,0.0,0.0
1810,"García, Edgar",R,SL,0.0,0.0,0.0,86.4,-5.79,3.2,34.9,6.45,3.195,2.83,1.604,1.42,0.0,113.0,0.0,0.0,0.0
1811,"García, Luis",R,SL,0.0,0.0,0.0,86.0,-4.76,-0.8,39.5,6.55,-5.637,-3.9099999999999997,-0.94,-0.65,0.0,144.0,0.0,0.0,0.0
1812,"García, Robel",R,CU,0.0,0.0,0.0,69.4,-4.02,8.56,28.27,4.85,0.5289999999999999,13.22,0.71,17.75,4.0,0.0,0.0,0.0,0.0
1813,"García, Robel",R,SL,0.0,0.0,0.0,69.4,-4.02,8.56,28.27,4.85,-0.02,-1.0,0.16499999999999998,8.25,0.0,2.0,0.0,0.0,0.0
1814,"García, Rony",R,CU,0.0,0.0,0.0,81.3,-7.49,-0.69,49.35,5.69,1.006,5.59,-0.02399999999999998,-0.13,18.0,0.0,0.0,0.0,0.0
1815,"García, Rony",R,SL,0.0,0.0,0.0,81.3,-7.49,-0.69,49.35,5.69,0.001,0.1,-0.001,-0.1,0.0,1.0,0.0,0.0,0.0
1816,"García, Yimi",R,CU,0.0,0.0,0.0,87.9,-6.26,2.54,47.69,5.79,2.81,1.64,5.145999999999999,3.01,171.0,0.0,0.0,0.0,0.0
1817,"García, Yimi",R,SL,0.0,0.0,0.0,87.9,-6.26,2.54,47.69,5.79,7.7589999999999995,2.76,12.711,4.52,0.0,281.0,0.0,0.0,0.0
1818,"Garza Jr., Ralph",R,CU,0.0,0.0,0.0,76.9,-15.93,4.51,43.54,5.98,-1.6870000000000003,-11.25,-1.022,-6.8100000000000005,15.0,0.0,0.0,0.0,0.0
1819,"Garza Jr., Ralph",R,SL,0.0,0.0,0.0,76.9,-15.93,4.51,43.54,5.98,-5.128,-3.4,-3.3270000000000004,-2.2,0.0,151.0,0.0,0.0,0.0
1820,"Garza, Justin",R,SL,0.0,0.0,0.0,83.6,-5.21,-2.4,36.1,5.83,1.0659999999999998,2.37,0.10299999999999995,0.22999999999999998,0.0,45.0,0.0,0.0,0.0
1821,"Gausman, Kevin",R,SL,0.0,0.0,0.0,81.9,-2.02,1.05,41.4,6.39,4.008,2.29,4.308,2.46,0.0,175.0,0.0,0.0,0.0
1822,"Germán, Domingo",R,CU,0.0,0.0,0.0,81.1,-1.44,-3.87,30.7,5.99,-2.104,-0.39,7.357,1.37,536.0,0.0,0.0,0.0,0.0
1823,"Gibaut, Ian",R,SL,0.0,0.0,0.0,88.8,-4.97,3.77,23.6,6.71,-0.052000000000000046,-0.18,0.725,2.5,0.0,29.0,0.0,0.0,0.0
1824,"Gibson, Kyle",R,CU,0.0,0.0,0.0,82.0,-6.2,-3.58,34.68,6.59,-0.06100000000000079,-0.02,1.2430000000000003,0.4799999999999999,261.0,0.0,0.0,0.0,0.0
